chunk_id,section_id,report_id,year,chunk_index,heading,theme,start_pdf_page,end_pdf_page,word_count
R2012_S005_C003,R2012_S005,R2012,2012,3,antal beviljade hemtjänsttimmar som en indikation på vård­ och omsorgsbehov. Andelen personer med,omsorgsinsatser_och_boende,25,30,895
R2012_S005_C004,R2012_S005,R2012,2012,4,antal beviljade hemtjänsttimmar som en indikation på vård­ och omsorgsbehov. Andelen personer med,omsorgsinsatser_och_boende,25,30,323
R2012_S006_C001,R2012_S006,R2012,2012,1,Pages 31-40,ovrigt,31,40,830
R2012_S006_C002,R2012_S006,R2012,2012,2,Pages 31-40,ovrigt,31,40,1010
R2012_S006_C003,R2012_S006,R2012,2012,3,Pages 31-40,ovrigt,31,40,959
R2012_S006_C004,R2012_S006,R2012,2012,4,Pages 31-40,ovrigt,31,40,959
R2012_S006_C005,R2012_S006,R2012,2012,5,Pages 31-40,ovrigt,31,40,850
R2012_S007_C001,R2012_S007,R2012,2012,1,Pages 41-50,ovrigt,41,50,952
R2012_S007_C002,R2012_S007,R2012,2012,2,Pages 41-50,ovrigt,41,50,944
R2012_S007_C003,R2012_S007,R2012,2012,3,Pages 41-50,ovrigt,41,50,1038
R2012_S007_C004,R2012_S007,R2012,2012,4,Pages 41-50,ovrigt,41,50,1014
R2012_S007_C005,R2012_S007,R2012,2012,5,Pages 41-50,ovrigt,41,50,456
R2012_S008_C001,R2012_S008,R2012,2012,1,Pages 51-60,ovrigt,51,59,840
R2012_S008_C002,R2012_S008,R2012,2012,2,Pages 51-60,ovrigt,51,59,939
R2012_S008_C003,R2012_S008,R2012,2012,3,Pages 51-60,ovrigt,51,59,876
R2012_S008_C004,R2012_S008,R2012,2012,4,Pages 51-60,ovrigt,51,59,882
R2012_S008_C005,R2012_S008,R2012,2012,5,Pages 51-60,ovrigt,51,59,820
R2012_S008_C006,R2012_S008,R2012,2012,6,Pages 51-60,ovrigt,51,59,451
R2012_S009_C001,R2012_S009,R2012,2012,1,samtidigt mellan två och elva procent. Behandlingen ökar risken för fall och andra biverkningar. Förebyggande åtgärder > Förebyggande åtgärder har genomförts för cirka,lakemedel_och_patientsakerhet,60,60,447
R2012_S010_C001,R2012_S010,R2012,2012,1,Pages 61-70,ovrigt,61,70,953
R2012_S010_C002,R2012_S010,R2012,2012,2,Pages 61-70,ovrigt,61,70,880
R2012_S010_C003,R2012_S010,R2012,2012,3,Pages 61-70,ovrigt,61,70,924
R2012_S010_C004,R2012_S010,R2012,2012,4,Pages 61-70,ovrigt,61,70,895
R2012_S010_C005,R2012_S010,R2012,2012,5,Pages 61-70,ovrigt,61,70,822
R2012_S010_C006,R2012_S010,R2012,2012,6,Pages 61-70,ovrigt,61,70,369
R2012_S011_C001,R2012_S011,R2012,2012,1,Pages 71-80,ovrigt,71,80,680
R2012_S011_C002,R2012_S011,R2012,2012,2,Pages 71-80,ovrigt,71,80,613
R2012_S011_C003,R2012_S011,R2012,2012,3,Pages 71-80,ovrigt,71,80,671
R2012_S011_C004,R2012_S011,R2012,2012,4,Pages 71-80,ovrigt,71,80,635
R2012_S011_C005,R2012_S011,R2012,2012,5,Pages 71-80,ovrigt,71,80,577
R2012_S011_C006,R2012_S011,R2012,2012,6,Pages 71-80,ovrigt,71,80,559
R2012_S011_C007,R2012_S011,R2012,2012,7,Pages 71-80,ovrigt,71,80,556
R2012_S011_C008,R2012_S011,R2012,2012,8,Pages 71-80,ovrigt,71,80,580
R2012_S011_C009,R2012_S011,R2012,2012,9,Pages 71-80,ovrigt,71,80,72
R2012_S012_C001,R2012_S012,R2012,2012,1,Pages 81-90,ovrigt,81,90,638
R2012_S012_C002,R2012_S012,R2012,2012,2,Pages 81-90,ovrigt,81,90,620
R2012_S012_C003,R2012_S012,R2012,2012,3,Pages 81-90,ovrigt,81,90,652
R2012_S012_C004,R2012_S012,R2012,2012,4,Pages 81-90,ovrigt,81,90,652
R2012_S012_C005,R2012_S012,R2012,2012,5,Pages 81-90,ovrigt,81,90,629
R2012_S012_C006,R2012_S012,R2012,2012,6,Pages 81-90,ovrigt,81,90,670
R2012_S012_C007,R2012_S012,R2012,2012,7,Pages 81-90,ovrigt,81,90,607
R2012_S012_C008,R2012_S012,R2012,2012,8,Pages 81-90,ovrigt,81,90,200
R2012_S013_C001,R2012_S013,R2012,2012,1,Pages 91-100,ovrigt,91,97,664
R2012_S013_C002,R2012_S013,R2012,2012,2,Pages 91-100,ovrigt,91,97,610
R2012_S013_C003,R2012_S013,R2012,2012,3,Pages 91-100,ovrigt,91,97,626
R2012_S013_C004,R2012_S013,R2012,2012,4,Pages 91-100,ovrigt,91,97,520
R2012_S013_C005,R2012_S013,R2012,2012,5,Pages 91-100,ovrigt,91,97,482
R2012_S014_C001,R2012_S014,R2012,2012,1,tens omfattning och den egna verksamhetens utform ­ ning. Av kommunerna och stadsdelarna besvarade,ovrigt,98,100,624
R2012_S014_C002,R2012_S014,R2012,2012,2,tens omfattning och den egna verksamhetens utform ­ ning. Av kommunerna och stadsdelarna besvarade,ovrigt,98,100,531
R2012_S014_C003,R2012_S014,R2012,2012,3,tens omfattning och den egna verksamhetens utform ­ ning. Av kommunerna och stadsdelarna besvarade,ovrigt,98,100,137
R2012_S015_C001,R2012_S015,R2012,2012,1,Pages 101-110,ovrigt,101,110,592
R2012_S015_C002,R2012_S015,R2012,2012,2,Pages 101-110,ovrigt,101,110,528
R2012_S015_C003,R2012_S015,R2012,2012,3,Pages 101-110,ovrigt,101,110,613
R2012_S015_C004,R2012_S015,R2012,2012,4,Pages 101-110,ovrigt,101,110,607
R2012_S015_C005,R2012_S015,R2012,2012,5,Pages 101-110,ovrigt,101,110,609
R2012_S015_C006,R2012_S015,R2012,2012,6,Pages 101-110,ovrigt,101,110,679
R2012_S015_C007,R2012_S015,R2012,2012,7,Pages 101-110,ovrigt,101,110,568
R2012_S015_C008,R2012_S015,R2012,2012,8,Pages 101-110,ovrigt,101,110,134
R2012_S016_C001,R2012_S016,R2012,2012,1,Pages 111-120,ovrigt,111,120,643
R2012_S016_C002,R2012_S016,R2012,2012,2,Pages 111-120,ovrigt,111,120,580
R2012_S016_C003,R2012_S016,R2012,2012,3,Pages 111-120,ovrigt,111,120,558
R2012_S016_C004,R2012_S016,R2012,2012,4,Pages 111-120,ovrigt,111,120,653
R2012_S016_C005,R2012_S016,R2012,2012,5,Pages 111-120,ovrigt,111,120,685
R2012_S016_C006,R2012_S016,R2012,2012,6,Pages 111-120,ovrigt,111,120,703
R2012_S016_C007,R2012_S016,R2012,2012,7,Pages 111-120,ovrigt,111,120,283
R2012_S017_C001,R2012_S017,R2012,2012,1,Pages 121-130,ovrigt,121,130,656
R2012_S017_C002,R2012_S017,R2012,2012,2,Pages 121-130,ovrigt,121,130,699
R2012_S017_C003,R2012_S017,R2012,2012,3,Pages 121-130,ovrigt,121,130,693
R2012_S017_C004,R2012_S017,R2012,2012,4,Pages 121-130,ovrigt,121,130,723
R2012_S017_C005,R2012_S017,R2012,2012,5,Pages 121-130,ovrigt,121,130,725
R2012_S017_C006,R2012_S017,R2012,2012,6,Pages 121-130,ovrigt,121,130,706
R2012_S017_C007,R2012_S017,R2012,2012,7,Pages 121-130,ovrigt,121,130,160
R2012_S018_C001,R2012_S018,R2012,2012,1,Pages 131-140,ovrigt,131,140,727
R2012_S018_C002,R2012_S018,R2012,2012,2,Pages 131-140,ovrigt,131,140,650
R2012_S018_C003,R2012_S018,R2012,2012,3,Pages 131-140,ovrigt,131,140,702
R2012_S018_C004,R2012_S018,R2012,2012,4,Pages 131-140,ovrigt,131,140,743
R2012_S018_C005,R2012_S018,R2012,2012,5,Pages 131-140,ovrigt,131,140,675
R2012_S018_C006,R2012_S018,R2012,2012,6,Pages 131-140,ovrigt,131,140,981
R2012_S018_C007,R2012_S018,R2012,2012,7,Pages 131-140,ovrigt,131,140,679
R2012_S019_C001,R2012_S019,R2012,2012,1,Pages 141-150,ovrigt,141,150,978
R2012_S019_C002,R2012_S019,R2012,2012,2,Pages 141-150,ovrigt,141,150,982
R2012_S019_C003,R2012_S019,R2012,2012,3,Pages 141-150,ovrigt,141,150,990
R2012_S019_C004,R2012_S019,R2012,2012,4,Pages 141-150,ovrigt,141,150,981
R2012_S019_C005,R2012_S019,R2012,2012,5,Pages 141-150,ovrigt,141,150,960
R2012_S019_C006,R2012_S019,R2012,2012,6,Pages 141-150,ovrigt,141,150,638
R2012_S020_C001,R2012_S020,R2012,2012,1,Pages 151-160,ovrigt,151,160,909
R2012_S020_C002,R2012_S020,R2012,2012,2,Pages 151-160,ovrigt,151,160,917
R2012_S020_C003,R2012_S020,R2012,2012,3,Pages 151-160,ovrigt,151,160,930
R2012_S020_C004,R2012_S020,R2012,2012,4,Pages 151-160,ovrigt,151,160,928
R2012_S020_C005,R2012_S020,R2012,2012,5,Pages 151-160,ovrigt,151,160,562
R2013_S001_C001,R2013_S001,R2013,2013,1,eller fler psykofarmaka. I kommuntabellen i bilaga,ovrigt,3,6,395
R2013_S002_C001,R2013_S002,R2013,2013,1,Trygghet,brukarperspektiv_och_kvalitet,7,7,161
R2013_S003_C001,R2013_S003,R2013,2013,1,Bemötande,brukarperspektiv_och_kvalitet,8,8,139
R2013_S004_C001,R2013_S004,R2013,2013,1,Kort om årets resultat,ovrigt,9,9,526
R2013_S005_C001,R2013_S005,R2013,2013,1,Inledning,ovrigt,10,10,246
R2013_S006_C001,R2013_S006,R2013,2013,1,I63 Cerebral infarkt 12,ovrigt,11,11,526
R2013_S007_C001,R2013_S007,R2013,2013,1,Relativa jämförelser,ovrigt,12,12,641
R2013_S008_C001,R2013_S008,R2013,2013,1,Gruppindelad statistik,ovrigt,13,13,215
R2013_S009_C001,R2013_S009,R2013,2013,1,Äldres hälsa,ovrigt,14,15,737
R2013_S010_C001,R2013_S010,R2013,2013,1,Psykisk ohälsa,psykisk_halsa_ensamhet_alkohol,16,16,713
R2013_S011_C001,R2013_S011,R2013,2013,1,skl.se * Nationellt centrum för suicidforskning och prevention av psykisk ohälsa,psykisk_halsa_ensamhet_alkohol,17,17,303
R2013_S012_C001,R2013_S012,R2013,2013,1,Demenssjukdom,ovrigt,18,19,761
R2013_S013_C001,R2013_S013,R2013,2013,1,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,20,21,693
R2013_S014_C001,R2013_S014,R2013,2013,1,"Fall, undernäring, trycksår och munhälsa",lakemedel_och_patientsakerhet,22,22,556
R2013_S015_C001,R2013_S015,R2013,2013,1,Förebyggande åtgärder för fall,lakemedel_och_patientsakerhet,23,23,411
R2013_S016_C001,R2013_S016,R2013,2013,1,Rehabilitering,kommunal_halso_och_sjukvard,24,24,755
R2013_S017_C001,R2013_S017,R2013,2013,1,Rehabilitering och funktionsförmåga efter stroke,kommunal_halso_och_sjukvard,25,25,674
R2013_S018_C001,R2013_S018,R2013,2013,1,Rehabilitering efter höftfraktur,kommunal_halso_och_sjukvard,26,26,517
R2013_S019_C001,R2013_S019,R2013,2013,1,Palliativ vård och omsorg,kommunal_halso_och_sjukvard,27,27,381
R2013_S020_C001,R2013_S020,R2013,2013,1,Smärtlindring,ovrigt,28,28,557
R2013_S021_C001,R2013_S021,R2013,2013,1,Läkemedel,lakemedel_och_patientsakerhet,29,29,754
R2013_S022_C001,R2013_S022,R2013,2013,1,Tio eller fler läkemedel,lakemedel_och_patientsakerhet,30,30,492
R2013_S023_C001,R2013_S023,R2013,2013,1,Trygghet,brukarperspektiv_och_kvalitet,31,31,672
R2013_S024_C001,R2013_S024,R2013,2013,1,Trygghet i hemmet med stöd av hemtjänsten,omsorgsinsatser_och_boende,32,34,845
R2013_S024_C002,R2013_S024,R2013,2013,2,Trygghet i hemmet med stöd av hemtjänsten,omsorgsinsatser_och_boende,32,34,835
R2013_S024_C003,R2013_S024,R2013,2013,3,Trygghet i hemmet med stöd av hemtjänsten,omsorgsinsatser_och_boende,32,34,117
R2013_S025_C001,R2013_S025,R2013,2013,1,Boendemiljö,ovrigt,35,35,471
R2013_S026_C001,R2013_S026,R2013,2013,1,Mat och måltidsmiljö,brukarperspektiv_och_kvalitet,36,36,619
R2013_S027_C001,R2013_S027,R2013,2013,1,Maten i särskilt boende,omsorgsinsatser_och_boende,37,37,397
R2013_S028_C001,R2013_S028,R2013,2013,1,Utevistelser och sociala aktiviteter,brukarperspektiv_och_kvalitet,38,38,486
R2013_S029_C001,R2013_S029,R2013,2013,1,Tillräckligt med tid,ovrigt,39,39,882
R2013_S030_C001,R2013_S030,R2013,2013,1,Inflytande och delaktighet,brukarperspektiv_och_kvalitet,40,40,558
R2013_S031_C001,R2013_S031,R2013,2013,1,Bemötande,brukarperspektiv_och_kvalitet,41,41,762
R2013_S032_C001,R2013_S032,R2013,2013,1,Bemötande i hemtjänst,omsorgsinsatser_och_boende,42,42,491
R2013_S033_C001,R2013_S033,R2013,2013,1,Bemötande i särskilt boende,omsorgsinsatser_och_boende,43,44,791
R2013_S034_C001,R2013_S034,R2013,2013,1,Behovsbedömning och planering,ovrigt,45,45,281
R2013_S035_C001,R2013_S035,R2013,2013,1,Väntetid till särskilt boende,omsorgsinsatser_och_boende,46,48,899
R2013_S035_C002,R2013_S035,R2013,2013,2,Väntetid till särskilt boende,omsorgsinsatser_och_boende,46,48,497
R2013_S036_C001,R2013_S036,R2013,2013,1,Beskrivning av bakgrundsindikatorer,metod_indikatorer_och_datakallor,49,50,840
R2013_S036_C002,R2013_S036,R2013,2013,2,Beskrivning av bakgrundsindikatorer,metod_indikatorer_och_datakallor,49,50,191
R2013_S037_C001,R2013_S037,R2013,2013,1,Referenser/litteraturlista,ovrigt,51,51,231
R2013_S038_C001,R2013_S038,R2013,2013,1,lande till de andra kommunerna. Rött får de 25 procent av kommunerna med sämst värde och gult är de,ovrigt,52,66,798
R2013_S038_C002,R2013_S038,R2013,2013,2,lande till de andra kommunerna. Rött får de 25 procent av kommunerna med sämst värde och gult är de,ovrigt,52,66,738
R2013_S038_C003,R2013_S038,R2013,2013,3,lande till de andra kommunerna. Rött får de 25 procent av kommunerna med sämst värde och gult är de,ovrigt,52,66,748
R2013_S038_C004,R2013_S038,R2013,2013,4,lande till de andra kommunerna. Rött får de 25 procent av kommunerna med sämst värde och gult är de,ovrigt,52,66,762
R2013_S038_C005,R2013_S038,R2013,2013,5,lande till de andra kommunerna. Rött får de 25 procent av kommunerna med sämst värde och gult är de,ovrigt,52,66,753
R2013_S038_C006,R2013_S038,R2013,2013,6,lande till de andra kommunerna. Rött får de 25 procent av kommunerna med sämst värde och gult är de,ovrigt,52,66,739
R2013_S038_C007,R2013_S038,R2013,2013,7,lande till de andra kommunerna. Rött får de 25 procent av kommunerna med sämst värde och gult är de,ovrigt,52,66,718
R2013_S038_C008,R2013_S038,R2013,2013,8,lande till de andra kommunerna. Rött får de 25 procent av kommunerna med sämst värde och gult är de,ovrigt,52,66,751
R2013_S038_C009,R2013_S038,R2013,2013,9,lande till de andra kommunerna. Rött får de 25 procent av kommunerna med sämst värde och gult är de,ovrigt,52,66,740
R2013_S038_C010,R2013_S038,R2013,2013,10,lande till de andra kommunerna. Rött får de 25 procent av kommunerna med sämst värde och gult är de,ovrigt,52,66,755
R2013_S038_C011,R2013_S038,R2013,2013,11,lande till de andra kommunerna. Rött får de 25 procent av kommunerna med sämst värde och gult är de,ovrigt,52,66,609
R2013_S039_C001,R2013_S039,R2013,2013,1,13 äldres hälsa År 2012 var den återstående medellivslängden vid,demografi_och_aktuell_utveckling,67,81,759
R2013_S039_C002,R2013_S039,R2013,2013,2,13 äldres hälsa År 2012 var den återstående medellivslängden vid,demografi_och_aktuell_utveckling,67,81,772
R2013_S039_C003,R2013_S039,R2013,2013,3,13 äldres hälsa År 2012 var den återstående medellivslängden vid,demografi_och_aktuell_utveckling,67,81,749
R2013_S039_C004,R2013_S039,R2013,2013,4,13 äldres hälsa År 2012 var den återstående medellivslängden vid,demografi_och_aktuell_utveckling,67,81,738
R2013_S039_C005,R2013_S039,R2013,2013,5,13 äldres hälsa År 2012 var den återstående medellivslängden vid,demografi_och_aktuell_utveckling,67,81,786
R2013_S039_C006,R2013_S039,R2013,2013,6,13 äldres hälsa År 2012 var den återstående medellivslängden vid,demografi_och_aktuell_utveckling,67,81,851
R2013_S039_C007,R2013_S039,R2013,2013,7,13 äldres hälsa År 2012 var den återstående medellivslängden vid,demografi_och_aktuell_utveckling,67,81,867
R2013_S039_C008,R2013_S039,R2013,2013,8,13 äldres hälsa År 2012 var den återstående medellivslängden vid,demografi_och_aktuell_utveckling,67,81,872
R2013_S039_C009,R2013_S039,R2013,2013,9,13 äldres hälsa År 2012 var den återstående medellivslängden vid,demografi_och_aktuell_utveckling,67,81,844
R2013_S039_C010,R2013_S039,R2013,2013,10,13 äldres hälsa År 2012 var den återstående medellivslängden vid,demografi_och_aktuell_utveckling,67,81,842
R2013_S039_C011,R2013_S039,R2013,2013,11,13 äldres hälsa År 2012 var den återstående medellivslängden vid,demografi_och_aktuell_utveckling,67,81,836
R2013_S039_C012,R2013_S039,R2013,2013,12,13 äldres hälsa År 2012 var den återstående medellivslängden vid,demografi_och_aktuell_utveckling,67,81,142
R2013_S040_C001,R2013_S040,R2013,2013,1,Syftet med detta avsnitt är att ge en översiktlig beskriv- ning av de äldres hälsa med fokus på åldrarna över,ovrigt,82,97,863
R2013_S040_C002,R2013_S040,R2013,2013,2,Syftet med detta avsnitt är att ge en översiktlig beskriv- ning av de äldres hälsa med fokus på åldrarna över,ovrigt,82,97,850
R2013_S040_C003,R2013_S040,R2013,2013,3,Syftet med detta avsnitt är att ge en översiktlig beskriv- ning av de äldres hälsa med fokus på åldrarna över,ovrigt,82,97,821
R2013_S040_C004,R2013_S040,R2013,2013,4,Syftet med detta avsnitt är att ge en översiktlig beskriv- ning av de äldres hälsa med fokus på åldrarna över,ovrigt,82,97,828
R2013_S040_C005,R2013_S040,R2013,2013,5,Syftet med detta avsnitt är att ge en översiktlig beskriv- ning av de äldres hälsa med fokus på åldrarna över,ovrigt,82,97,849
R2013_S040_C006,R2013_S040,R2013,2013,6,Syftet med detta avsnitt är att ge en översiktlig beskriv- ning av de äldres hälsa med fokus på åldrarna över,ovrigt,82,97,812
R2013_S040_C007,R2013_S040,R2013,2013,7,Syftet med detta avsnitt är att ge en översiktlig beskriv- ning av de äldres hälsa med fokus på åldrarna över,ovrigt,82,97,812
R2013_S040_C008,R2013_S040,R2013,2013,8,Syftet med detta avsnitt är att ge en översiktlig beskriv- ning av de äldres hälsa med fokus på åldrarna över,ovrigt,82,97,823
R2013_S040_C009,R2013_S040,R2013,2013,9,Syftet med detta avsnitt är att ge en översiktlig beskriv- ning av de äldres hälsa med fokus på åldrarna över,ovrigt,82,97,814
R2013_S040_C010,R2013_S040,R2013,2013,10,Syftet med detta avsnitt är att ge en översiktlig beskriv- ning av de äldres hälsa med fokus på åldrarna över,ovrigt,82,97,848
R2013_S040_C011,R2013_S040,R2013,2013,11,Syftet med detta avsnitt är att ge en översiktlig beskriv- ning av de äldres hälsa med fokus på åldrarna över,ovrigt,82,97,839
R2013_S040_C012,R2013_S040,R2013,2013,12,Syftet med detta avsnitt är att ge en översiktlig beskriv- ning av de äldres hälsa med fokus på åldrarna över,ovrigt,82,97,847
R2013_S040_C013,R2013_S040,R2013,2013,13,Syftet med detta avsnitt är att ge en översiktlig beskriv- ning av de äldres hälsa med fokus på åldrarna över,ovrigt,82,97,570
R2013_S041_C001,R2013_S041,R2013,2013,1,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,841
R2013_S041_C002,R2013_S041,R2013,2013,2,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,847
R2013_S041_C003,R2013_S041,R2013,2013,3,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,830
R2013_S041_C004,R2013_S041,R2013,2013,4,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,842
R2013_S041_C005,R2013_S041,R2013,2013,5,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,831
R2013_S041_C006,R2013_S041,R2013,2013,6,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,820
R2013_S041_C007,R2013_S041,R2013,2013,7,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,789
R2013_S041_C008,R2013_S041,R2013,2013,8,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,809
R2013_S041_C009,R2013_S041,R2013,2013,9,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,804
R2013_S041_C010,R2013_S041,R2013,2013,10,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,796
R2013_S041_C011,R2013_S041,R2013,2013,11,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,783
R2013_S041_C012,R2013_S041,R2013,2013,12,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,896
R2013_S041_C013,R2013_S041,R2013,2013,13,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,950
R2013_S041_C014,R2013_S041,R2013,2013,14,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,950
R2013_S041_C015,R2013_S041,R2013,2013,15,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,974
R2013_S041_C016,R2013_S041,R2013,2013,16,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,943
R2013_S041_C017,R2013_S041,R2013,2013,17,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,932
R2013_S041_C018,R2013_S041,R2013,2013,18,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,956
R2013_S041_C019,R2013_S041,R2013,2013,19,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,948
R2013_S041_C020,R2013_S041,R2013,2013,20,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,955
R2013_S041_C021,R2013_S041,R2013,2013,21,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,958
R2013_S041_C022,R2013_S041,R2013,2013,22,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,972
R2013_S041_C023,R2013_S041,R2013,2013,23,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,940
R2013_S041_C024,R2013_S041,R2013,2013,24,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,962
R2013_S041_C025,R2013_S041,R2013,2013,25,"Bra självskattad hälsa, utan besvär av ängslan oro eller ångest samt utan besvär av ensamhet 97",psykisk_halsa_ensamhet_alkohol,98,136,258
R2014_S001_C001,R2014_S001,R2014,2014,1,Stroke,ovrigt,7,7,43
R2014_S001_C002,R2014_S001,R2014,2014,2,Stroke,ovrigt,7,7,46
R2014_S001_C003,R2014_S001,R2014,2014,3,Stroke,ovrigt,7,7,34
R2014_S001_C004,R2014_S001,R2014,2014,4,Stroke,ovrigt,7,7,73
R2014_S001_C005,R2014_S001,R2014,2014,5,Stroke,ovrigt,7,7,12
R2014_S002_C001,R2014_S002,R2014,2014,1,Bemötande,brukarperspektiv_och_kvalitet,8,8,59
R2014_S002_C002,R2014_S002,R2014,2014,2,Bemötande,brukarperspektiv_och_kvalitet,8,8,65
R2014_S002_C003,R2014_S002,R2014,2014,3,Bemötande,brukarperspektiv_och_kvalitet,8,8,55
R2014_S002_C004,R2014_S002,R2014,2014,4,Bemötande,brukarperspektiv_och_kvalitet,8,8,52
R2014_S002_C005,R2014_S002,R2014,2014,5,Bemötande,brukarperspektiv_och_kvalitet,8,8,19
R2014_S003_C001,R2014_S003,R2014,2014,1,"Indikatorerna benämns åtgärder mot fall, undernäring,",lakemedel_och_patientsakerhet,9,10,662
R2014_S004_C001,R2014_S004,R2014,2014,1,insatser för vård och omsorg kan förbättras och utvecklas. Att uppnå goda resultat inom samtliga dimensioner för god vård och omsorg är ett mål att sträva efter.,ovrigt,11,11,678
