report_id,year,heading_index,heading,source,printed_page,estimated_pdf_page,toc_pdf_page,theme
R2022,2022,4,Det strategiska patientsäkerhetsarbetet och patientmedverkan kan utvecklas,xlsx_heading_search,,7,,lakemedel_och_patientsakerhet
R2022,2022,5,Fysisk aktivitet främjar hälsan,xlsx_heading_search,,7,,ovrigt
R2022,2022,6,Kommunal hälso- och sjukvård,xlsx_heading_search,,7,,kommunal_halso_och_sjukvard
R2022,2022,7,Kommunal hälso- och sjukvård i olika verksamheter och boendeformer,xlsx_heading_search,,7,,kommunal_halso_och_sjukvard
R2022,2022,8,Kostnader för kommunernas vård och omsorg för äldre,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2022,2022,9,Krisberedskap inom socialtjänst och kommunal hälso- och sjukvård,xlsx_heading_search,,7,,kommunal_halso_och_sjukvard
R2022,2022,10,Munhälsa hos äldre,xlsx_heading_search,,7,,munhalsa_och_tandvard
R2022,2022,11,Omställningen till god och nära vård,xlsx_heading_search,,7,,ovrigt
R2022,2022,12,Pensionärernas inkomster blir allt bättre,xlsx_heading_search,,7,,ovrigt
R2022,2022,13,Personal inom vård och omsorg för äldre – utmaningar och möjligheter,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2022,2022,14,Resurser för vård och omsorg,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2022,2022,15,Sammanfattande iakttagelser,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2022,2022,16,Samverkan – information om samordnad individuell plan,xlsx_heading_search,,7,,brukarperspektiv_och_kvalitet
R2022,2022,17,Systematisk uppföljning för verksamhetsutveckling i äldreomsorgen kan utvecklas,xlsx_heading_search,,7,,brukarperspektiv_och_kvalitet
R2022,2022,18,Allmänhetens förtroende för äldreomsorgen,xlsx_heading_search,,8,,jamlikhet_och_minoritetsperspektiv
R2022,2022,19,Boendesituationen för äldre,xlsx_heading_search,,8,,ovrigt
R2022,2022,20,E-hälsa och välfärdsteknik i äldreomsorgen,xlsx_heading_search,,8,,digitalisering_och_valfardsteknik
R2022,2022,21,En bättre vård och omsorg för personer med demenssjukdom,xlsx_heading_search,,8,,ovrigt
R2022,2022,22,Ensamhet bland äldre,xlsx_heading_search,,8,,psykisk_halsa_ensamhet_alkohol
R2022,2022,23,Kunskapsbaserad vård och omsorg,xlsx_heading_search,,8,,ovrigt
R2022,2022,24,Öka kunskap om inträffade vårdskador,xlsx_heading_search,,8,,lakemedel_och_patientsakerhet
R2022,2022,25,Öka riskmedvetenhet och beredskap,xlsx_heading_search,,8,,ovrigt
R2022,2022,26,Palliativ vård ger bättre livskvalitet,xlsx_heading_search,,8,,brukarperspektiv_och_kvalitet
R2022,2022,27,Rollatorer är det vanligaste hjälpmedlet,xlsx_heading_search,,8,,ovrigt
R2022,2022,28,Säker vård här och nu,xlsx_heading_search,,8,,ovrigt
R2022,2022,29,Säker vård och omsorg,xlsx_heading_search,,8,,ovrigt
R2022,2022,30,Socialstyrelsens enkätundersökning om kommunal äldreomsorg för nationella minoriteter,xlsx_heading_search,,8,,jamlikhet_och_minoritetsperspektiv
R2022,2022,31,Socialtjänstinsatser för äldre personer,xlsx_heading_search,,8,,omsorgsinsatser_och_boende
R2022,2022,32,"Stärka analys, lärande och utveckling",xlsx_heading_search,,8,,ovrigt
R2022,2022,33,Tillförlitliga och säkra system och processer,xlsx_heading_search,,8,,ovrigt
R2022,2022,34,Tillgänglig vård och omsorg,xlsx_heading_search,,8,,ovrigt
R2022,2022,35,Vård av äldre med psykisk sjukdom,xlsx_heading_search,,8,,psykisk_halsa_ensamhet_alkohol
R2022,2022,36,Pandemins påverkan på äldre,toc,7,9,7,ovrigt
R2022,2022,37,Sammanfattning,toc,7,9,7,jamlikhet_och_minoritetsperspektiv
R2022,2022,38,Risk för ökade bestående skillnader i munhälsa på grund av covid-19- pandemin,toc,8,10,7,munhalsa_och_tandvard
R2022,2022,39,Säkrare vård och omsorg,toc,8,10,7,ovrigt
R2022,2022,40,hovet som troligen har uppstått under pandemin gör att det är extra viktigt att,toc,9,11,11,ovrigt
R2022,2022,41,Inflyttningen till särskilt boende för äldre ökar,toc,9,11,7,omsorgsinsatser_och_boende
R2022,2022,42,Användningen av välfärdsteknik och digital kommunikation fortsätter att öka,toc,10,12,7,digitalisering_och_valfardsteknik
R2022,2022,43,Agenda 2030,toc,12,14,7,ovrigt
R2022,2022,44,God vård och omsorg,toc,12,14,7,ovrigt
R2022,2022,45,Inledning,toc,12,14,7,ovrigt
R2022,2022,46,Rapportens upplägg,toc,12,14,7,ovrigt
R2022,2022,47,Datakällor,toc,13,15,7,metod_indikatorer_och_datakallor
R2022,2022,48,Aktuell utveckling,toc,14,16,7,demografi_och_aktuell_utveckling
R2022,2022,49,Sammanfattande iakttagelser,toc,14,16,7,jamlikhet_och_minoritetsperspektiv
R2022,2022,50,Demografi,toc,15,17,7,demografi_och_aktuell_utveckling
R2022,2022,51,Krisberedskap inom socialtjänst och kommunal hälso- och sjukvård,toc,17,19,7,kommunal_halso_och_sjukvard
R2022,2022,52,Covid-19-pandemin,toc,18,20,7,ovrigt
R2022,2022,53,ket är 25 månader. För personer med demenssjukdom är medianvårdtiden,toc,30,32,12,jamlikhet_och_minoritetsperspektiv
R2022,2022,54,Munhälsa hos äldre,toc,32,34,7,munhalsa_och_tandvard
R2022,2022,55,Fysisk aktivitet främjar hälsan,toc,38,40,7,ovrigt
R2022,2022,56,Pensionärernas inkomster blir allt bättre,toc,44,46,7,ovrigt
R2022,2022,57,Kostnader för kommunernas vård och omsorg för äldre,toc,47,49,7,personal_kompetens_och_resurser
R2022,2022,58,Resurser för vård och omsorg,toc,47,49,7,personal_kompetens_och_resurser
R2022,2022,59,Sammanfattande iakttagelser,toc,47,49,7,jamlikhet_och_minoritetsperspektiv
R2022,2022,60,Omställningen till god och nära vård,toc,52,54,7,ovrigt
R2022,2022,61,Personal inom vård och omsorg för äldre – utmaningar och möjligheter,toc,53,55,7,jamlikhet_och_minoritetsperspektiv
R2022,2022,62,Kommunal hälso- och sjukvård,toc,59,61,7,kommunal_halso_och_sjukvard
R2022,2022,63,Kommunal hälso- och sjukvård i olika verksamheter och boendeformer,toc,59,61,7,kommunal_halso_och_sjukvard
R2022,2022,64,Sammanfattande iakttagelser,toc,59,61,7,jamlikhet_och_minoritetsperspektiv
R2022,2022,65,Samverkan – information om samordnad individuell plan,toc,62,64,7,brukarperspektiv_och_kvalitet
R2022,2022,66,Det strategiska patientsäkerhetsarbetet och patientmedverkan kan utvecklas,toc,63,65,7,lakemedel_och_patientsakerhet
R2022,2022,67,Systematisk uppföljning för verksamhetsutveckling i äldreomsorgen kan utvecklas,toc,64,66,7,brukarperspektiv_och_kvalitet
R2022,2022,68,"Dessa skillnader är stora och har dessutom ökat sedan i början av 1990-talet [7, 8]. 80,6 84,29",toc,65,67,18,ovrigt
R2022,2022,69,Kunskapsbaserad vård och omsorg,toc,66,68,8,ovrigt
R2022,2022,70,Sammanfattande iakttagelser,toc,66,68,8,jamlikhet_och_minoritetsperspektiv
R2022,2022,71,En bättre vård och omsorg för personer med demenssjukdom,toc,67,69,8,ovrigt
R2022,2022,72,nationella minoriteter,toc,67,69,8,jamlikhet_och_minoritetsperspektiv
R2022,2022,73,"år på särskilt boende för äldre, och 1 975 män och 1 724 kvinnor över",toc,70,72,16,omsorgsinsatser_och_boende
R2022,2022,74,Fram till den 10 januari 2022 hade 2 537 män och 3 261 kvinnor över,toc,70,72,16,jamlikhet_och_minoritetsperspektiv
R2022,2022,75,Vård av äldre med psykisk sjukdom,toc,72,74,8,psykisk_halsa_ensamhet_alkohol
R2022,2022,76,Ensamhet bland äldre,toc,76,78,8,psykisk_halsa_ensamhet_alkohol
R2022,2022,77,Palliativ vård ger bättre livskvalitet,toc,77,79,8,brukarperspektiv_och_kvalitet
R2022,2022,78,"som bodde på särskilt boende för äldre vaccinerade mot covid-19 med två doser, och 87 procent med tre doser. Motsvarande uppgifter för personer i ordinärt boende med hemtjänst var drygt 90 procent med två doser och",toc,80,82,16,omsorgsinsatser_och_boende
R2022,2022,79,Säker vård och omsorg,toc,83,85,8,ovrigt
R2022,2022,80,Sammanfattande iakttagelser,toc,83,85,8,jamlikhet_och_minoritetsperspektiv
R2022,2022,81,Öka kunskap om inträffade vårdskador,toc,84,86,8,lakemedel_och_patientsakerhet
R2022,2022,82,Säkrare vård och omsorg Under covid-19-pandemin har mycket fokus hamnat på den kommunala hälso- och sjukvårdens viktiga roll i sjukvårdssystemet. Den kommunala vår- den omfattar allt fler äldre med komplexa vårdbehov. Idag har närmare,toc,90,92,10,kommunal_halso_och_sjukvard
R2022,2022,83,Tillförlitliga och säkra system och processer,toc,93,95,8,ovrigt
R2022,2022,84,Säker vård här och nu,toc,95,97,8,ovrigt
R2022,2022,85,"Stärka analys, lärande och utveckling",toc,95,97,8,ovrigt
R2022,2022,86,Öka riskmedvetenhet och beredskap,toc,100,102,8,ovrigt
R2022,2022,87,Allmänhetens förtroende för äldreomsorgen,toc,101,103,8,jamlikhet_och_minoritetsperspektiv
R2022,2022,88,Sammanfattande iakttagelser,toc,101,103,8,jamlikhet_och_minoritetsperspektiv
R2022,2022,89,Tillgänglig vård och omsorg,toc,101,103,8,ovrigt
R2022,2022,90,Socialtjänstinsatser för äldre personer,toc,102,104,8,omsorgsinsatser_och_boende
R2022,2022,91,Boendesituationen för äldre,toc,112,114,8,ovrigt
R2022,2022,92,E-hälsa och välfärdsteknik i äldreomsorgen,toc,113,115,8,digitalisering_och_valfardsteknik
R2022,2022,93,Rollatorer är det vanligaste hjälpmedlet,toc,120,122,8,ovrigt
R2022,2022,94,Antal bekräftat smittade,toc,123,125,8,ovrigt
R2022,2022,95,Antal inskrivna i slutenvård,toc,123,125,8,ovrigt
R2023,2023,1,Aktuell utveckling,xlsx_heading_search,,7,,demografi_och_aktuell_utveckling
R2023,2023,2,Äldreomsorg för nationella minoriteter,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2023,2023,3,Äldres ekonomiska situation är i allmänhet god,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2023,2023,4,Äldres förutsättningar kan påverka deras vård och omsorg,xlsx_heading_search,,7,,ovrigt
R2023,2023,5,Andelen utrikes födda pensionärer förväntas att öka,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2023,2023,6,Avgifter inom äldreomsorgen,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2023,2023,7,Demografi,xlsx_heading_search,,7,,demografi_och_aktuell_utveckling
R2023,2023,8,Jämlik vård och omsorg,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2023,2023,9,Konsekvenser av covid-19-pandemin,xlsx_heading_search,,7,,ovrigt
R2023,2023,10,Kostnader för kommunernas vård och omsorg av äldre,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2023,2023,11,Nationellt kompetenscentrum för äldreomsorg,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2023,2023,12,Personal inom vård och omsorg för äldre – utmaningar och möjligheter,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2023,2023,13,Resurser för vård och omsorg,xlsx_heading_search,,7,,personal_kompetens_och_resurser
R2023,2023,14,Så tycker de anhöriga om äldreomsorgen,xlsx_heading_search,,7,,ovrigt
R2023,2023,15,Säker vård och omsorg,xlsx_heading_search,,7,,ovrigt
R2023,2023,16,Sammanfattande iakttagelser,xlsx_heading_search,,7,,jamlikhet_och_minoritetsperspektiv
R2023,2023,17,Sveriges första nationella anhörigstrategi,xlsx_heading_search,,7,,ovrigt
R2023,2023,18,Äldres psykiska ohälsa,xlsx_heading_search,,8,,psykisk_halsa_ensamhet_alkohol
R2023,2023,19,Allt fler äldre får vård och stöd för alkoholproblem,xlsx_heading_search,,8,,psykisk_halsa_ensamhet_alkohol
R2023,2023,20,Den nationella handlingsplanen för ökad patientsäkerhet,xlsx_heading_search,,8,,lakemedel_och_patientsakerhet
R2023,2023,21,E-hälsa och välfärdsteknik i äldreomsorgen,xlsx_heading_search,,8,,digitalisering_och_valfardsteknik
R2023,2023,22,Integrerad vård och omsorg i de nordiska länderna,xlsx_heading_search,,8,,ovrigt
R2023,2023,23,Kommunal hälso- och sjukvård,xlsx_heading_search,,8,,kommunal_halso_och_sjukvard
R2023,2023,24,Kommunal hälso- och sjukvård i olika verksamheter och boendeformer,xlsx_heading_search,,8,,kommunal_halso_och_sjukvard
R2023,2023,25,Kunskapsbaserad vård och omsorg,xlsx_heading_search,,8,,ovrigt
R2023,2023,26,Munhälsa hos äldre,xlsx_heading_search,,8,,munhalsa_och_tandvard
R2023,2023,27,Nationella riktlinjer – ett stöd i arbetet,xlsx_heading_search,,8,,ovrigt
R2023,2023,28,Nationella riktlinjer för tandvård,xlsx_heading_search,,8,,munhalsa_och_tandvard
R2023,2023,29,Ofrivillig ensamhet bland äldre personer,xlsx_heading_search,,8,,psykisk_halsa_ensamhet_alkohol
R2023,2023,30,Öka kunskap om inträffade vårdskador,xlsx_heading_search,,8,,lakemedel_och_patientsakerhet
R2023,2023,31,Öka riskmedvetenhet och beredskap,xlsx_heading_search,,8,,ovrigt
R2023,2023,32,Omställningen till en god och nära vård,xlsx_heading_search,,8,,ovrigt
R2023,2023,33,Palliativ vård,xlsx_heading_search,,8,,kommunal_halso_och_sjukvard
R2023,2023,34,Positiv munhälsoutveckling över tid,xlsx_heading_search,,8,,ovrigt
R2023,2023,35,Säker vård här och nu,xlsx_heading_search,,8,,ovrigt
R2023,2023,36,Socialtjänstinsatser för äldre personer,xlsx_heading_search,,8,,omsorgsinsatser_och_boende
R2023,2023,37,"Stärka analys, lärande och utveckling",xlsx_heading_search,,8,,ovrigt
R2023,2023,38,Suicid bland äldre,xlsx_heading_search,,8,,psykisk_halsa_ensamhet_alkohol
R2023,2023,39,Tillförlitliga och säkra system och processer,xlsx_heading_search,,8,,ovrigt
R2023,2023,40,Tillgänglig vård och omsorg,xlsx_heading_search,,8,,ovrigt
R2023,2023,41,WHO föreslår en tydlig nationell policyutveckling för en bättre munhälsa,xlsx_heading_search,,8,,munhalsa_och_tandvard
R2023,2023,42,Många är nöjda med omsorgen trots väntetider och brister i kontinuitet,toc,7,9,7,brukarperspektiv_och_kvalitet
R2023,2023,43,Sammanfattning,toc,7,9,7,jamlikhet_och_minoritetsperspektiv
R2023,2023,44,Stora skillnader mellan kommunernas avgifter för äldreomsorgen,toc,8,10,7,personal_kompetens_och_resurser
R2023,2023,45,Andel utrikes födda äldre ökar,toc,9,11,7,jamlikhet_och_minoritetsperspektiv
R2023,2023,46,Färre flyttar in på särskilt boende för äldre,toc,9,11,7,omsorgsinsatser_och_boende
R2023,2023,47,procent) följt av hemtjänst för personer i ordinärt boende (drygt 42 procent). 77 % Nöjda med sitt äldreboende Nöjda med hemtjänsten 86 %,toc,9,11,11,omsorgsinsatser_och_boende
R2023,2023,48,Fler tänder att sköta om hos sköra äldre,toc,10,12,7,munhalsa_och_tandvard
R2023,2023,49,ge sådant stöd. Vidare framgår det att tandvården behöver samverka mer med bland annat hälso- och sjukvården och den kommunala omsorgen för att främja en god munhälsa i befolkningen.,toc,11,13,13,demografi_och_aktuell_utveckling
R2023,2023,50,Viktigt att följa utvecklingen för en säker vård och omsorg,toc,11,13,7,ovrigt
R2023,2023,51,eller fler läkemedel var 2021 48 procent högre än 2005 (43 procent högre bland kvinnor och 63 procent högre bland män). En märkbar ökning med,toc,12,14,13,lakemedel_och_patientsakerhet
R2023,2023,52,Ofrivillig ensamhet bland äldre kan brytas,toc,12,14,7,psykisk_halsa_ensamhet_alkohol
R2023,2023,53,"der sig till chefer, verksamhetsutvecklare och övrig personal som arbetar med ledning och styrning inom äldreomsorgen samt kommunens och regionens primärvård.",toc,13,15,15,kommunal_halso_och_sjukvard
R2023,2023,54,Ökad digitalisering är viktig för att klara framtidens äldreomsorg,toc,13,15,7,digitalisering_och_valfardsteknik
R2023,2023,55,Agenda 2030,toc,14,16,7,ovrigt
R2023,2023,56,God vård och omsorg,toc,14,16,7,ovrigt
R2023,2023,57,Inledning,toc,14,16,7,ovrigt
R2023,2023,58,Rapportens upplägg,toc,14,16,7,ovrigt
R2023,2023,59,Datakällor,toc,15,17,7,metod_indikatorer_och_datakallor
R2023,2023,60,verksamhet samt deras arbete i hållbarhetsfrågor en central roll.,toc,15,17,17,ovrigt
R2023,2023,61,Aktuell utveckling,toc,16,18,7,demografi_och_aktuell_utveckling
R2023,2023,62,Demografi,toc,16,18,7,demografi_och_aktuell_utveckling
R2023,2023,63,Sammanfattande iakttagelser,toc,16,18,7,jamlikhet_och_minoritetsperspektiv
R2023,2023,64,Konsekvenser av covid-19-pandemin,toc,19,21,7,ovrigt
R2023,2023,65,Sveriges första nationella anhörigstrategi,toc,27,29,7,ovrigt
R2023,2023,66,Så tycker de anhöriga om äldreomsorgen,toc,28,30,7,ovrigt
R2023,2023,67,Nationellt kompetenscentrum för äldreomsorg,toc,31,33,7,personal_kompetens_och_resurser
R2023,2023,68,Jämlik vård och omsorg,toc,33,35,7,jamlikhet_och_minoritetsperspektiv
R2023,2023,69,Sammanfattande iakttagelser,toc,33,35,7,jamlikhet_och_minoritetsperspektiv
R2023,2023,70,Äldres ekonomiska situation är i allmänhet god,toc,34,36,7,jamlikhet_och_minoritetsperspektiv
R2023,2023,71,Avgifter inom äldreomsorgen,toc,35,37,7,personal_kompetens_och_resurser
R2023,2023,72,Andelen utrikes födda pensionärer förväntas att öka,toc,38,40,7,jamlikhet_och_minoritetsperspektiv
R2023,2023,73,Äldres förutsättningar kan påverka deras vård och omsorg,toc,46,48,7,ovrigt
R2023,2023,74,Äldreomsorg för nationella minoriteter,toc,47,49,7,jamlikhet_och_minoritetsperspektiv
R2023,2023,75,Kostnader för kommunernas vård och omsorg av äldre,toc,48,50,7,personal_kompetens_och_resurser
R2023,2023,76,Resurser för vård och omsorg,toc,48,50,7,personal_kompetens_och_resurser
R2023,2023,77,Sammanfattande iakttagelser,toc,48,50,7,jamlikhet_och_minoritetsperspektiv
R2023,2023,78,"boende, och 2022 var det 42 procent av kommunerna som erbjöd detta stöd jämfört med 37 procent 2021. Inom särskilda boendeformer för äldre har digitala lås ökat mest, från",toc,54,56,15,digitalisering_och_valfardsteknik
R2023,2023,79,Personal inom vård och omsorg för äldre – utmaningar och möjligheter,toc,55,57,7,jamlikhet_och_minoritetsperspektiv
R2023,2023,80,"Kommunernas kostnader för vård och omsorg för äldre uppgick 2021 till 138,8 miljarder kronor, vilket är en minskning med 0,3 procent jämfört med året innan. Särskilt boende för äldre stod för den största andelen (knappt",toc,57,59,10,omsorgsinsatser_och_boende
R2023,2023,81,Kommunal hälso- och sjukvård,toc,61,63,8,kommunal_halso_och_sjukvard
R2023,2023,82,Kommunal hälso- och sjukvård i olika verksamheter och boendeformer,toc,61,63,8,kommunal_halso_och_sjukvard
R2023,2023,83,Omställningen till en god och nära vård,toc,61,63,8,ovrigt
R2023,2023,84,Sammanfattande iakttagelser,toc,61,63,8,jamlikhet_och_minoritetsperspektiv
R2023,2023,85,Palliativ vård,toc,64,66,8,kommunal_halso_och_sjukvard
R2023,2023,86,Munhälsa hos äldre,toc,67,69,8,munhalsa_och_tandvard
R2023,2023,87,Positiv munhälsoutveckling över tid,toc,67,69,8,ovrigt
R2023,2023,88,Sammanfattande iakttagelser,toc,67,69,8,jamlikhet_och_minoritetsperspektiv
R2023,2023,89,Integrerad vård och omsorg i de nordiska länderna,toc,69,71,8,ovrigt
R2023,2023,90,Nationella riktlinjer för tandvård,toc,70,72,8,munhalsa_och_tandvard
R2023,2023,91,WHO föreslår en tydlig nationell policyutveckling för en bättre munhälsa,toc,70,72,8,munhalsa_och_tandvard
R2023,2023,92,Kunskapsbaserad vård och omsorg,toc,72,74,8,ovrigt
R2023,2023,93,Sammanfattande iakttagelser,toc,72,74,8,jamlikhet_och_minoritetsperspektiv
R2023,2023,94,Äldres psykiska ohälsa,toc,73,75,8,psykisk_halsa_ensamhet_alkohol
R2023,2023,95,Nationella riktlinjer ‒ ett stöd i arbetet,toc,73,75,8,ovrigt
R2023,2023,96,Ofrivillig ensamhet bland äldre personer,toc,76,78,8,psykisk_halsa_ensamhet_alkohol
R2023,2023,97,Suicid bland äldre,toc,76,78,8,psykisk_halsa_ensamhet_alkohol
R2023,2023,98,Allt fler äldre får vård och stöd för alkoholproblem,toc,80,82,8,psykisk_halsa_ensamhet_alkohol
R2023,2023,99,Säker vård och omsorg,toc,85,87,8,ovrigt
R2023,2023,100,Sammanfattande iakttagelser,toc,85,87,8,jamlikhet_och_minoritetsperspektiv
R2023,2023,101,Den nationella handlingsplanen för ökad patientsäkerhet,toc,86,88,8,lakemedel_och_patientsakerhet
R2023,2023,102,Öka kunskap om inträffade vårdskador,toc,87,89,8,lakemedel_och_patientsakerhet
R2023,2023,103,Tillförlitliga och säkra system och processer,toc,94,96,8,ovrigt
R2023,2023,104,Säker vård här och nu,toc,97,99,8,ovrigt
R2023,2023,105,"Stärka analys, lärande och utveckling",toc,98,100,8,ovrigt
R2023,2023,106,Öka riskmedvetenhet och beredskap,toc,103,105,8,ovrigt
R2023,2023,107,Sammanfattande iakttagelser,toc,106,108,8,jamlikhet_och_minoritetsperspektiv
R2023,2023,108,Tillgänglig vård och omsorg,toc,106,108,8,ovrigt
R2023,2023,109,Socialtjänstinsatser för äldre personer,toc,107,109,8,omsorgsinsatser_och_boende
R2023,2023,110,E-hälsa och välfärdsteknik i äldreomsorgen,toc,113,115,8,digitalisering_och_valfardsteknik
R2024,2024,1,Avlösning av anhörig,toc,2,2,17,ovrigt
R2024,2024,2,Ledsagning,toc,4,4,17,ovrigt
R2024,2024,3,Äldre fortsätter vänta länge på landets akutmottagningar,xlsx_heading_search,,5,,kommunal_halso_och_sjukvard
R2024,2024,4,Äldreomsorgens digitala utveckling,xlsx_heading_search,,5,,digitalisering_och_valfardsteknik
R2024,2024,5,Differentierade arbetsuppgifter i äldreomsorgen,xlsx_heading_search,,5,,ovrigt
R2024,2024,6,Förebyggande åtgärder behöver pågå under hela sjukdomsförloppet,xlsx_heading_search,,5,,ovrigt
R2024,2024,7,Från trygghetslarm till andra socialtjänstinsatser,xlsx_heading_search,,5,,omsorgsinsatser_och_boende
R2024,2024,8,Kommunal hälso- och sjukvård,xlsx_heading_search,,5,,kommunal_halso_och_sjukvard
R2024,2024,9,Kommunal hälso- och sjukvård i olika verksamheter och boendeformer,xlsx_heading_search,,5,,kommunal_halso_och_sjukvard
R2024,2024,10,Kostnader för kommunernas vård och omsorg för äldre,xlsx_heading_search,,5,,personal_kompetens_och_resurser
R2024,2024,11,Öka kunskap om inträffade vårdskador,xlsx_heading_search,,5,,lakemedel_och_patientsakerhet
R2024,2024,12,Palliativ vård,xlsx_heading_search,,5,,kommunal_halso_och_sjukvard
R2024,2024,13,Personal inom vård och omsorg för äldre,xlsx_heading_search,,5,,personal_kompetens_och_resurser
R2024,2024,14,Resurser för vård och omsorg,xlsx_heading_search,,5,,personal_kompetens_och_resurser
R2024,2024,15,Säker vård och omsorg,xlsx_heading_search,,5,,ovrigt
R2024,2024,16,Sammanfattande iakttagelser,xlsx_heading_search,,5,,jamlikhet_och_minoritetsperspektiv
R2024,2024,17,Socialtjänstinsatser för äldre personer,xlsx_heading_search,,5,,omsorgsinsatser_och_boende
R2024,2024,18,Tillförlitliga och säkra system och processer,xlsx_heading_search,,5,,ovrigt
R2024,2024,19,Tillgänglig tandvård,xlsx_heading_search,,5,,munhalsa_och_tandvard
R2024,2024,20,"Tillgänglig vård, tandvård och omsorg",xlsx_heading_search,,5,,munhalsa_och_tandvard
R2024,2024,21,Vård och omsorg för äldre,xlsx_heading_search,,5,,ovrigt
R2024,2024,22,Majoritet av personer med trygghetslarm får ytterligare socialtjänstinsatser,toc,6,6,4,omsorgsinsatser_och_boende
R2024,2024,23,Sammanfattning,toc,6,6,4,jamlikhet_och_minoritetsperspektiv
R2024,2024,24,hade fått hemtjänst.,toc,7,7,7,omsorgsinsatser_och_boende
R2024,2024,25,Med rätt kompetens på rätt plats stärks äldreomsorgen,toc,7,7,4,personal_kompetens_och_resurser
R2024,2024,26,Positiv trend i läkemedelsbehandling,toc,8,8,4,lakemedel_och_patientsakerhet
R2024,2024,27,Närvaro och samverkan mellan olika aktörer viktigt för en god munhälsa,toc,9,9,4,sammanhallen_vard_och_samverkan
R2024,2024,28,ökade med 11 procentenheter 2015–2023 bland personer 75 år och äldre med hemtjänst. Ökningen var 14 procentenheter bland personer på säbo. Variationen är stor mellan regionerna.,toc,9,9,9,omsorgsinsatser_och_boende
R2024,2024,29,"personer 80 år och äldre. 1 Bland annat lunginflammation, hjärt- och kärlsjukdom och diabetes. 2 Icke intakta tänder.",toc,10,10,10,brukarperspektiv_och_kvalitet
R2024,2024,30,Stora skillnader i vilken typ av välfärdsteknik som erbjuds,toc,10,10,4,digitalisering_och_valfardsteknik
R2024,2024,31,Agenda 2030,toc,11,11,4,ovrigt
R2024,2024,32,God vård och omsorg,toc,11,11,4,ovrigt
R2024,2024,33,Inledning,toc,11,11,4,ovrigt
R2024,2024,34,Rapportens upplägg,toc,11,11,4,ovrigt
R2024,2024,35,Datakällor,toc,12,12,4,metod_indikatorer_och_datakallor
R2024,2024,36,Från trygghetslarm till andra socialtjänstinsatser,toc,13,13,4,omsorgsinsatser_och_boende
R2024,2024,37,Jämlik vård och omsorg,toc,13,13,4,jamlikhet_och_minoritetsperspektiv
R2024,2024,38,Sammanfattande iakttagelser,toc,13,13,4,jamlikhet_och_minoritetsperspektiv
R2024,2024,39,Matdistribution,toc,14,14,17,brukarperspektiv_och_kvalitet
R2024,2024,40,av socialtjänstens vanligaste insatser för äldre. Den vanligaste hemtjänstinsatsen för alla var personlig omvårdnad. Tiden från beviljat trygghetslarm till beviljad hemtjänst i ordinärt boende var i genomsnitt,toc,15,15,13,omsorgsinsatser_och_boende
R2024,2024,41,Vilka behov som uppstod för män i samma åldersgrupp visas i figur 5 och 7. För övriga grupper presenteras inte data.,toc,15,15,15,jamlikhet_och_minoritetsperspektiv
R2024,2024,42,"demenssjukdom (n=2 600 personer). Källa: Registret över insatser till äldre och personer med funktionsnedsättning, Socialstyrelsen.",toc,16,16,16,ovrigt
R2024,2024,43,för äldre.) I bilaga 1 finns en metodbeskrivning.,toc,18,18,18,metod_indikatorer_och_datakallor
R2024,2024,44,Förbättrad vårdkvalitet och jämlikhet genom att motverka rasism och främja respekt inom hälso- och sjukvården,toc,18,18,4,brukarperspektiv_och_kvalitet
R2024,2024,45,Vård och omsorg för äldre hbtqi-personer,xlsx_heading_search,,18,,jamlikhet_och_minoritetsperspektiv
R2024,2024,46,Nationella minoriteters situation inom äldreomsorgen,toc,19,19,4,jamlikhet_och_minoritetsperspektiv
R2024,2024,47,Kunskapsbaserad vård och omsorg,toc,22,22,4,ovrigt
R2024,2024,48,Sammanfattande iakttagelser,toc,22,22,4,jamlikhet_och_minoritetsperspektiv
R2024,2024,49,Framgång med att bekämpa ensamhet bland äldre och förbättra vård för personer med demenssjukdom,toc,23,23,4,psykisk_halsa_ensamhet_alkohol
R2024,2024,50,Äldre personers psykiska ohälsa,toc,24,24,4,psykisk_halsa_ensamhet_alkohol
R2024,2024,51,Fortsatt ökande alkoholkonsumtion bland äldre,toc,27,27,4,psykisk_halsa_ensamhet_alkohol
R2024,2024,52,Basundersökningens betydelse för tandvård hos äldre,xlsx_heading_search,,33,,munhalsa_och_tandvard
R2024,2024,53,En ökning av friska tänder bland äldre,toc,33,33,4,munhalsa_och_tandvard
R2024,2024,54,Munhälsa och tandvård hos äldre,toc,33,33,4,munhalsa_och_tandvard
